Source.Name,return_id,transaction_id,product_id,return_date,return_quantity,refund_amount,return_reason,return_method,handled_by_employee
Returns_Chunk4.csv,38990,467090,33,16-07-2024 16:03,2,312.2,Other,Pickup,135
Returns_Chunk4.csv,38991,467537,115,03-12-2024 18:15,3,377.01,Wrong Item,Pickup,5
Returns_Chunk4.csv,38992,248850,291,25-10-2024 03:01,2,125.28,Changed Mind,Mail,189
Returns_Chunk4.csv,38993,222154,209,26-07-2023 23:45,2,271.9,Changed Mind,Pickup,121
Returns_Chunk4.csv,38994,30750,83,25-12-2021 17:35,1,144.28,Defective,Pickup,100
Returns_Chunk4.csv,38995,160974,274,05-08-2023 08:50,3,431.07,Changed Mind,Pickup,112
Returns_Chunk4.csv,38996,337845,26,06-01-2021 00:01,2,190.72,Changed Mind,Pickup,53
Returns_Chunk4.csv,38997,69934,889,09-02-2024 05:12,1,115.21,Defective,In-Store,194
Returns_Chunk4.csv,38998,427324,650,03-12-2024 20:50,1,97.75,Other,Mail,54
Returns_Chunk4.csv,38999,77043,452,26-06-2024 23:09,2,345.6,Changed Mind,Pickup,164
Returns_Chunk4.csv,39000,100469,974,07-05-2020 10:19,2,123.78,Other,Mail,65
Returns_Chunk4.csv,39001,463661,879,17-04-2020 04:46,3,123.42,Defective,Mail,44
Returns_Chunk4.csv,39002,401930,980,26-05-2020 02:04,1,192.29,Changed Mind,Mail,46
Returns_Chunk4.csv,39003,414924,659,29-06-2021 00:00,2,25.38,Defective,Pickup,23
Returns_Chunk4.csv,39004,163224,595,21-02-2021 22:12,3,94.86,Wrong Item,In-Store,138
Returns_Chunk4.csv,39005,141843,192,09-01-2020 11:25,3,335.61,Late Delivery,Mail,194
Returns_Chunk4.csv,39006,314834,568,23-02-2023 18:49,2,203.86,Other,In-Store,15
Returns_Chunk4.csv,39007,325992,388,14-09-2020 07:16,3,449.49,Other,In-Store,131
Returns_Chunk4.csv,39008,211201,956,04-09-2021 03:12,2,101.1,Defective,In-Store,108
Returns_Chunk4.csv,39009,487159,266,06-11-2022 07:12,2,256.1,Wrong Item,In-Store,81
Returns_Chunk4.csv,39010,63790,654,11-12-2023 19:56,3,456.03,Defective,Pickup,25
Returns_Chunk4.csv,39011,340661,107,12-12-2024 07:18,2,284.7,Wrong Item,Mail,101
Returns_Chunk4.csv,39012,22015,415,01-02-2024 05:43,3,272.67,Changed Mind,Pickup,82
Returns_Chunk4.csv,39013,326879,278,27-12-2024 11:41,2,317.88,Defective,In-Store,40
Returns_Chunk4.csv,39014,344391,893,08-09-2022 00:44,2,280.9,Late Delivery,Mail,142
Returns_Chunk4.csv,39015,458414,713,05-05-2022 11:50,1,144.85,Late Delivery,Pickup,38
Returns_Chunk4.csv,39016,268242,526,26-09-2024 17:46,2,110.72,Defective,Mail,106
Returns_Chunk4.csv,39017,146979,123,14-07-2020 23:14,1,155.67,Wrong Item,Mail,107
Returns_Chunk4.csv,39018,14001,974,22-02-2024 16:52,2,49.12,Late Delivery,In-Store,120
Returns_Chunk4.csv,39019,88651,434,08-12-2024 19:38,1,26.73,Defective,In-Store,145
Returns_Chunk4.csv,39020,350994,808,08-01-2021 09:50,3,581.58,Wrong Item,Pickup,11
Returns_Chunk4.csv,39021,289600,770,12-10-2022 07:12,3,186.99,Wrong Item,In-Store,25
Returns_Chunk4.csv,39022,364538,950,28-04-2024 20:08,2,314.56,Changed Mind,Pickup,148
Returns_Chunk4.csv,39023,220594,962,22-05-2020 07:16,3,393.57,Defective,Mail,121
Returns_Chunk4.csv,39024,254132,25,03-02-2024 08:35,1,96.96,Late Delivery,Mail,83
Returns_Chunk4.csv,39025,328610,305,26-07-2021 05:29,1,197.45,Other,Mail,86
Returns_Chunk4.csv,39026,227428,742,17-05-2022 00:20,2,287.66,Other,Mail,128
Returns_Chunk4.csv,39027,107195,253,11-02-2023 20:26,1,71.31,Defective,In-Store,136
Returns_Chunk4.csv,39028,80844,530,18-07-2020 07:37,3,381.39,Changed Mind,In-Store,143
Returns_Chunk4.csv,39029,77381,568,19-02-2022 23:27,1,99.36,Other,In-Store,112
Returns_Chunk4.csv,39030,117457,191,15-05-2020 23:36,2,317.62,Defective,In-Store,160
Returns_Chunk4.csv,39031,124416,666,02-09-2024 10:49,2,194.68,Other,Pickup,125
Returns_Chunk4.csv,39032,355744,347,26-03-2021 20:07,1,108.55,Changed Mind,In-Store,29
Returns_Chunk4.csv,39033,484788,814,16-09-2021 15:08,2,337.2,Defective,Pickup,141
Returns_Chunk4.csv,39034,287841,887,25-05-2020 18:09,3,417.18,Changed Mind,In-Store,149
Returns_Chunk4.csv,39035,262623,731,11-03-2020 04:45,1,165.56,Wrong Item,Mail,102
Returns_Chunk4.csv,39036,364233,168,11-02-2020 10:06,1,53.62,Late Delivery,Mail,153
Returns_Chunk4.csv,39037,448039,515,31-08-2023 19:56,2,72.22,Changed Mind,Mail,84
Returns_Chunk4.csv,39038,407108,344,22-01-2023 18:07,2,347.78,Wrong Item,Pickup,20
Returns_Chunk4.csv,39039,373632,558,29-05-2023 03:09,1,182.45,Other,In-Store,73
Returns_Chunk4.csv,39040,324541,187,21-09-2020 09:28,3,446.43,Changed Mind,Mail,11
Returns_Chunk4.csv,39041,277540,1,30-05-2022 21:37,2,65.56,Late Delivery,Pickup,118
Returns_Chunk4.csv,39042,388572,315,30-08-2024 00:12,2,29.24,Other,In-Store,46
Returns_Chunk4.csv,39043,191786,849,28-04-2022 23:16,2,236.34,Wrong Item,In-Store,82
Returns_Chunk4.csv,39044,26791,713,13-05-2020 09:17,1,158.71,Wrong Item,Pickup,166
Returns_Chunk4.csv,39045,490904,322,13-07-2022 23:56,3,44.76,Other,Mail,199
Returns_Chunk4.csv,39046,472676,553,16-05-2022 01:27,3,17.49,Defective,In-Store,146
Returns_Chunk4.csv,39047,267273,541,15-02-2020 05:22,1,135.07,Late Delivery,Pickup,55
Returns_Chunk4.csv,39048,440399,158,24-09-2022 07:44,3,420.27,Wrong Item,Mail,105
Returns_Chunk4.csv,39049,235431,693,23-11-2022 18:56,1,118.56,Changed Mind,In-Store,12
Returns_Chunk4.csv,39050,82757,617,31-01-2022 17:17,1,50.12,Wrong Item,Mail,122
Returns_Chunk4.csv,39051,92535,829,10-12-2021 00:04,3,155.49,Wrong Item,In-Store,23
Returns_Chunk4.csv,39052,284671,129,14-01-2021 07:38,3,390.63,Wrong Item,Pickup,8
Returns_Chunk4.csv,39053,474125,904,19-12-2022 03:08,2,277.1,Late Delivery,Pickup,58
Returns_Chunk4.csv,39054,11114,201,16-07-2023 08:21,3,281.34,Wrong Item,Pickup,109
Returns_Chunk4.csv,39055,65,137,23-12-2024 21:57,2,212.96,Wrong Item,In-Store,176
Returns_Chunk4.csv,39056,269387,873,14-03-2020 05:16,3,194.28,Other,In-Store,191
Returns_Chunk4.csv,39057,8156,519,24-12-2024 23:27,2,241.56,Changed Mind,Mail,24
Returns_Chunk4.csv,39058,31452,622,10-12-2020 00:30,2,265.24,Other,In-Store,160
Returns_Chunk4.csv,39059,3466,626,12-05-2023 23:52,2,120.78,Wrong Item,Pickup,57
Returns_Chunk4.csv,39060,248451,247,11-11-2021 05:31,1,87.06,Wrong Item,In-Store,11
Returns_Chunk4.csv,39061,470637,850,24-09-2021 12:45,3,93,Late Delivery,Pickup,136
Returns_Chunk4.csv,39062,269846,207,28-04-2024 22:10,1,162.39,Other,Mail,3
Returns_Chunk4.csv,39063,186396,58,17-02-2023 06:03,3,246.27,Defective,Pickup,196
Returns_Chunk4.csv,39064,441933,932,11-07-2022 09:42,2,392.62,Changed Mind,Mail,123
Returns_Chunk4.csv,39065,291100,162,06-05-2023 14:37,1,26.63,Late Delivery,Pickup,153
Returns_Chunk4.csv,39066,328136,354,14-08-2023 04:30,3,76.68,Late Delivery,Mail,6
Returns_Chunk4.csv,39067,362991,848,03-09-2021 10:50,2,148.46,Wrong Item,In-Store,46
Returns_Chunk4.csv,39068,322439,408,19-02-2022 04:37,1,199.56,Defective,Mail,197
Returns_Chunk4.csv,39069,120082,35,05-11-2022 00:19,3,574.08,Late Delivery,Mail,138
Returns_Chunk4.csv,39070,225551,96,09-03-2020 15:43,2,59.42,Late Delivery,Pickup,143
Returns_Chunk4.csv,39071,92531,285,27-02-2020 21:38,1,42.66,Wrong Item,Mail,64
Returns_Chunk4.csv,39072,164929,220,14-05-2020 07:47,2,349.2,Late Delivery,In-Store,104
Returns_Chunk4.csv,39073,120922,319,02-03-2021 00:29,1,170.96,Late Delivery,Mail,172
Returns_Chunk4.csv,39074,182286,345,30-08-2022 02:08,2,256.38,Defective,Pickup,53
Returns_Chunk4.csv,39075,238270,407,19-02-2022 12:29,2,202.24,Changed Mind,Pickup,97
Returns_Chunk4.csv,39076,382209,825,16-04-2020 19:05,3,48.84,Other,Mail,148
Returns_Chunk4.csv,39077,221977,186,01-01-2023 12:45,2,246,Late Delivery,Mail,159
Returns_Chunk4.csv,39078,480670,360,08-01-2024 14:14,3,84.51,Defective,Pickup,86
Returns_Chunk4.csv,39079,486106,720,16-12-2022 07:47,1,145.79,Defective,Mail,51
Returns_Chunk4.csv,39080,461417,132,13-02-2022 11:58,1,8.71,Late Delivery,In-Store,25
Returns_Chunk4.csv,39081,401422,162,12-07-2024 12:43,2,192.92,Defective,In-Store,145
Returns_Chunk4.csv,39082,39099,109,06-02-2022 05:28,1,133.35,Defective,In-Store,195
Returns_Chunk4.csv,39083,405135,502,09-09-2022 21:26,2,84.64,Wrong Item,Pickup,13
Returns_Chunk4.csv,39084,365950,621,16-11-2023 12:45,1,145.2,Wrong Item,Pickup,50
Returns_Chunk4.csv,39085,492696,517,04-09-2024 09:10,2,214.74,Late Delivery,Pickup,125
Returns_Chunk4.csv,39086,198493,514,01-08-2024 06:31,1,168.54,Wrong Item,In-Store,60
Returns_Chunk4.csv,39087,157985,382,15-03-2024 08:15,1,112.84,Defective,In-Store,53
Returns_Chunk4.csv,39088,405766,274,09-05-2024 20:17,2,355.36,Other,Pickup,110
Returns_Chunk4.csv,39089,280805,618,10-05-2020 21:10,2,19.64,Late Delivery,In-Store,9
Returns_Chunk4.csv,39090,237689,762,29-11-2021 23:50,2,137.68,Late Delivery,In-Store,182
Returns_Chunk4.csv,39091,145644,490,22-12-2020 09:37,2,325.96,Other,In-Store,69
Returns_Chunk4.csv,39092,486539,634,19-01-2024 08:41,1,147.93,Wrong Item,Pickup,44
Returns_Chunk4.csv,39093,33299,650,28-11-2022 18:07,1,166.71,Late Delivery,Pickup,16
Returns_Chunk4.csv,39094,97779,845,10-05-2020 16:00,1,167.67,Other,In-Store,124
Returns_Chunk4.csv,39095,166736,366,08-05-2021 22:56,2,192.34,Wrong Item,Pickup,186
Returns_Chunk4.csv,39096,490212,915,25-05-2022 23:11,1,128.15,Wrong Item,Mail,190
Returns_Chunk4.csv,39097,467524,264,04-07-2021 08:25,2,134.58,Other,Mail,177
Returns_Chunk4.csv,39098,457510,174,02-02-2023 08:50,3,359.28,Wrong Item,Pickup,128
Returns_Chunk4.csv,39099,475197,125,15-09-2022 05:21,2,389.76,Other,In-Store,107
Returns_Chunk4.csv,39100,150598,614,28-01-2024 15:09,1,188.36,Other,Mail,180
Returns_Chunk4.csv,39101,344462,46,23-01-2023 17:34,3,224.85,Changed Mind,Pickup,191
Returns_Chunk4.csv,39102,180466,676,12-10-2022 01:24,1,50.89,Other,Pickup,75
Returns_Chunk4.csv,39103,343406,815,29-11-2024 19:56,2,19.62,Changed Mind,In-Store,37
Returns_Chunk4.csv,39104,386709,54,10-09-2022 18:54,1,95.06,Other,Pickup,17
Returns_Chunk4.csv,39105,384666,211,01-06-2022 13:23,3,86.4,Changed Mind,Pickup,108
Returns_Chunk4.csv,39106,239336,425,27-09-2022 02:08,1,127.22,Other,Pickup,183
Returns_Chunk4.csv,39107,150903,882,19-05-2022 11:14,3,305.76,Other,In-Store,185
Returns_Chunk4.csv,39108,306423,792,16-05-2023 14:44,1,184.65,Wrong Item,Pickup,84
Returns_Chunk4.csv,39109,57446,433,28-12-2024 13:28,1,24.2,Changed Mind,Pickup,115
Returns_Chunk4.csv,39110,495845,291,11-07-2020 22:00,1,121.15,Late Delivery,Pickup,101
Returns_Chunk4.csv,39111,145229,357,27-12-2023 04:45,2,315.82,Changed Mind,In-Store,185
Returns_Chunk4.csv,39112,378814,291,25-06-2024 13:35,2,292.68,Other,Mail,155
Returns_Chunk4.csv,39113,51004,466,03-09-2022 10:49,3,63.96,Other,Mail,136
Returns_Chunk4.csv,39114,94469,654,19-04-2021 17:55,1,88.65,Changed Mind,Mail,175
Returns_Chunk4.csv,39115,140740,629,03-09-2020 03:41,1,180.39,Wrong Item,Pickup,121
Returns_Chunk4.csv,39116,342343,884,21-10-2022 00:10,3,586.56,Changed Mind,Pickup,49
Returns_Chunk4.csv,39117,354048,183,09-08-2023 06:08,3,27.42,Other,In-Store,134
Returns_Chunk4.csv,39118,468391,276,19-04-2024 22:35,3,62.67,Other,Pickup,191
Returns_Chunk4.csv,39119,209690,297,18-04-2023 04:36,1,61.92,Late Delivery,Mail,177
Returns_Chunk4.csv,39120,20718,78,01-04-2024 08:57,1,48.59,Changed Mind,Mail,175
Returns_Chunk4.csv,39121,492672,65,18-11-2020 05:22,2,291.12,Other,Mail,185
Returns_Chunk4.csv,39122,310828,52,02-12-2021 16:35,3,494.13,Wrong Item,Pickup,41
Returns_Chunk4.csv,39123,53162,263,05-01-2020 11:26,1,51.14,Defective,In-Store,108
Returns_Chunk4.csv,39124,91320,960,16-01-2024 05:52,1,169.56,Late Delivery,In-Store,55
Returns_Chunk4.csv,39125,376511,748,16-06-2020 20:00,2,134.86,Wrong Item,Pickup,158
Returns_Chunk4.csv,39126,449277,82,30-09-2022 03:04,1,81.99,Other,Pickup,39
Returns_Chunk4.csv,39127,121198,982,24-04-2021 06:38,2,11.22,Defective,Pickup,133
Returns_Chunk4.csv,39128,161557,655,25-02-2021 17:52,3,70.86,Late Delivery,Pickup,82
Returns_Chunk4.csv,39129,269882,280,04-11-2023 10:21,3,179.97,Other,Mail,111
Returns_Chunk4.csv,39130,59464,386,08-02-2023 07:38,1,73.56,Changed Mind,In-Store,128
Returns_Chunk4.csv,39131,90929,613,14-07-2024 05:28,2,75.16,Changed Mind,Pickup,87
Returns_Chunk4.csv,39132,69976,841,10-02-2022 10:17,1,83.99,Wrong Item,Mail,183
Returns_Chunk4.csv,39133,171277,298,20-12-2020 07:05,2,37.14,Defective,In-Store,117
Returns_Chunk4.csv,39134,193715,171,08-02-2021 10:22,3,338.19,Wrong Item,Pickup,167
Returns_Chunk4.csv,39135,164809,221,05-08-2022 08:11,2,190.06,Changed Mind,Mail,179
Returns_Chunk4.csv,39136,190527,532,10-03-2022 02:39,3,322.32,Late Delivery,Pickup,200
Returns_Chunk4.csv,39137,20737,969,05-07-2024 14:02,3,379.98,Defective,Pickup,125
Returns_Chunk4.csv,39138,353432,686,25-04-2020 14:19,1,185.26,Changed Mind,Mail,50
Returns_Chunk4.csv,39139,2385,851,19-09-2024 08:54,2,320.4,Late Delivery,Mail,56
Returns_Chunk4.csv,39140,122220,881,04-02-2023 15:12,2,103.78,Wrong Item,Mail,72
Returns_Chunk4.csv,39141,85794,323,26-11-2022 13:18,1,17.54,Defective,Mail,37
Returns_Chunk4.csv,39142,127038,621,28-03-2022 18:14,2,19.46,Changed Mind,Pickup,191
Returns_Chunk4.csv,39143,24869,549,01-11-2020 17:34,1,162.59,Wrong Item,Mail,11
Returns_Chunk4.csv,39144,140964,373,06-03-2022 03:24,2,69.08,Defective,Pickup,69
Returns_Chunk4.csv,39145,479628,517,13-12-2024 17:58,1,197.22,Wrong Item,In-Store,76
Returns_Chunk4.csv,39146,3230,738,31-05-2020 06:30,1,51.31,Wrong Item,In-Store,180
Returns_Chunk4.csv,39147,467580,227,25-02-2022 06:13,1,178.68,Changed Mind,Mail,88
Returns_Chunk4.csv,39148,164533,834,27-01-2021 18:56,2,290.74,Defective,Pickup,75
Returns_Chunk4.csv,39149,333004,29,06-06-2022 15:24,3,318.69,Late Delivery,In-Store,57
Returns_Chunk4.csv,39150,151096,908,25-05-2024 05:08,1,197.9,Other,Mail,34
Returns_Chunk4.csv,39151,170787,84,23-06-2024 16:51,3,466.86,Other,In-Store,184
Returns_Chunk4.csv,39152,222413,790,02-03-2020 23:37,1,84.18,Defective,In-Store,34
Returns_Chunk4.csv,39153,38433,692,21-11-2023 14:21,1,75.23,Defective,Mail,175
Returns_Chunk4.csv,39154,18510,540,10-01-2020 07:26,1,52.74,Late Delivery,In-Store,21
Returns_Chunk4.csv,39155,197644,886,26-12-2021 05:01,3,61.89,Late Delivery,Pickup,43
Returns_Chunk4.csv,39156,160669,328,02-06-2020 02:54,1,176.97,Defective,In-Store,37
Returns_Chunk4.csv,39157,486869,914,11-08-2023 12:13,1,119.13,Changed Mind,Mail,76
Returns_Chunk4.csv,39158,174822,612,30-08-2021 06:38,3,567.57,Defective,Mail,108
Returns_Chunk4.csv,39159,430474,637,22-04-2022 20:57,1,135.96,Other,Pickup,20
Returns_Chunk4.csv,39160,321968,245,30-03-2020 11:02,1,195.58,Defective,Pickup,93
Returns_Chunk4.csv,39161,139946,585,24-06-2020 01:55,2,233.14,Wrong Item,Pickup,64
Returns_Chunk4.csv,39162,26027,262,12-04-2021 12:25,2,231.46,Defective,Pickup,59
Returns_Chunk4.csv,39163,292342,492,06-08-2020 14:59,1,84.24,Late Delivery,Mail,116
Returns_Chunk4.csv,39164,405744,747,20-08-2022 11:06,2,152.68,Defective,Mail,1
Returns_Chunk4.csv,39165,74167,917,08-03-2020 18:28,1,139.23,Defective,Pickup,40
Returns_Chunk4.csv,39166,303108,477,15-03-2024 10:55,3,318.57,Late Delivery,In-Store,49
Returns_Chunk4.csv,39167,6604,809,03-12-2024 09:54,2,134.72,Defective,In-Store,24
Returns_Chunk4.csv,39168,245387,65,23-09-2021 00:43,1,189.51,Changed Mind,Pickup,41
Returns_Chunk4.csv,39169,101901,939,14-04-2022 13:27,1,107.96,Other,Pickup,95
Returns_Chunk4.csv,39170,360021,720,30-03-2023 08:23,2,372.54,Late Delivery,In-Store,26
Returns_Chunk4.csv,39171,453352,279,13-07-2022 09:02,1,59.87,Changed Mind,Pickup,158
Returns_Chunk4.csv,39172,427051,959,23-06-2020 19:52,2,46.36,Defective,Mail,35
Returns_Chunk4.csv,39173,103821,287,07-12-2021 03:21,3,131.49,Defective,Mail,84
Returns_Chunk4.csv,39174,180448,584,18-09-2024 07:11,1,64.74,Wrong Item,Pickup,83
Returns_Chunk4.csv,39175,458038,551,14-12-2023 23:53,3,72.87,Other,In-Store,93
Returns_Chunk4.csv,39176,448539,672,04-05-2020 13:02,2,54.92,Changed Mind,Pickup,100
Returns_Chunk4.csv,39177,470148,324,26-12-2022 15:25,1,163.49,Defective,In-Store,147
Returns_Chunk4.csv,39178,476821,201,31-03-2024 03:49,2,112.06,Changed Mind,Pickup,96
Returns_Chunk4.csv,39179,192325,121,03-03-2021 11:51,1,69.69,Changed Mind,Mail,26
Returns_Chunk4.csv,39180,199775,501,21-01-2024 14:29,3,444.06,Defective,Mail,191
Returns_Chunk4.csv,39181,239040,641,08-01-2023 21:23,1,14.97,Changed Mind,Pickup,119
Returns_Chunk4.csv,39182,300224,500,09-06-2020 12:45,2,370.9,Wrong Item,Mail,32
Returns_Chunk4.csv,39183,97284,4,11-05-2023 03:31,1,44.19,Other,Pickup,193
Returns_Chunk4.csv,39184,272950,539,09-12-2024 00:14,1,60.66,Other,Mail,47
Returns_Chunk4.csv,39185,8951,910,11-02-2022 19:06,1,20.96,Wrong Item,In-Store,110
Returns_Chunk4.csv,39186,428330,653,17-03-2021 02:01,3,433.05,Changed Mind,Pickup,165
Returns_Chunk4.csv,39187,479244,284,13-02-2022 08:16,1,156.72,Other,In-Store,35
Returns_Chunk4.csv,39188,384007,350,15-10-2022 09:19,2,254.02,Other,Mail,187
Returns_Chunk4.csv,39189,280959,533,11-04-2021 00:03,3,448.44,Late Delivery,In-Store,54
Returns_Chunk4.csv,39190,94035,873,08-02-2021 11:15,1,69.49,Wrong Item,Pickup,104
Returns_Chunk4.csv,39191,183631,614,14-04-2022 21:41,1,198.05,Late Delivery,Pickup,66
Returns_Chunk4.csv,39192,489408,548,04-06-2023 00:22,3,120.12,Late Delivery,Mail,8
Returns_Chunk4.csv,39193,280629,923,13-06-2023 09:46,3,488.88,Changed Mind,Mail,14
Returns_Chunk4.csv,39194,39201,243,20-09-2020 22:33,2,53.34,Other,In-Store,145
Returns_Chunk4.csv,39195,303182,405,19-03-2020 12:19,2,46.9,Late Delivery,Pickup,103
Returns_Chunk4.csv,39196,319696,258,17-10-2023 15:35,3,248.58,Defective,Mail,120
Returns_Chunk4.csv,39197,463663,191,11-11-2023 15:06,2,40.48,Other,Pickup,34
Returns_Chunk4.csv,39198,439124,971,03-02-2020 20:21,1,56.77,Wrong Item,Pickup,141
Returns_Chunk4.csv,39199,67044,219,14-02-2021 05:08,2,67.6,Other,Pickup,4
Returns_Chunk4.csv,39200,477912,718,30-04-2023 08:22,2,171.68,Defective,Mail,76
Returns_Chunk4.csv,39201,243569,207,20-10-2020 16:52,3,154.53,Defective,Mail,153
Returns_Chunk4.csv,39202,346457,817,08-07-2020 16:33,1,105.43,Late Delivery,Pickup,3
Returns_Chunk4.csv,39203,272747,381,13-08-2024 19:54,1,61.01,Defective,Mail,96
Returns_Chunk4.csv,39204,187892,750,31-01-2020 04:28,3,136.41,Other,In-Store,50
Returns_Chunk4.csv,39205,2021,33,06-12-2023 07:47,2,133.5,Other,In-Store,34
Returns_Chunk4.csv,39206,299594,518,02-10-2024 20:59,2,147.08,Other,Mail,150
Returns_Chunk4.csv,39207,388609,119,03-06-2024 23:12,1,124.38,Changed Mind,Pickup,169
Returns_Chunk4.csv,39208,439809,625,13-01-2020 16:21,2,391.42,Defective,Pickup,145
Returns_Chunk4.csv,39209,101388,142,01-02-2020 13:03,1,67.14,Defective,Pickup,79
Returns_Chunk4.csv,39210,245875,433,12-07-2021 22:05,3,598.08,Other,In-Store,174
Returns_Chunk4.csv,39211,392917,822,15-04-2023 16:15,1,153.25,Other,Pickup,141
Returns_Chunk4.csv,39212,298650,983,06-03-2021 22:06,1,43.49,Changed Mind,In-Store,140
Returns_Chunk4.csv,39213,114882,194,12-08-2022 18:42,1,51.42,Wrong Item,In-Store,31
Returns_Chunk4.csv,39214,20413,350,07-03-2021 14:51,1,152.83,Other,Pickup,150
Returns_Chunk4.csv,39215,377128,567,17-04-2021 04:34,1,111.71,Wrong Item,Pickup,169
Returns_Chunk4.csv,39216,165529,551,16-03-2020 23:35,1,73.66,Changed Mind,Mail,84
Returns_Chunk4.csv,39217,97930,952,03-05-2023 20:50,1,92.49,Defective,Mail,163
Returns_Chunk4.csv,39218,425239,250,24-04-2022 05:43,3,41.13,Changed Mind,Mail,138
Returns_Chunk4.csv,39219,460314,56,28-11-2020 00:56,1,163.11,Wrong Item,Pickup,105
Returns_Chunk4.csv,39220,239090,361,24-05-2022 14:24,3,475.92,Changed Mind,Mail,58
Returns_Chunk4.csv,39221,478726,657,15-11-2022 11:12,2,232.22,Late Delivery,Pickup,176
Returns_Chunk4.csv,39222,145725,522,05-10-2024 07:56,2,53.34,Changed Mind,Mail,184
Returns_Chunk4.csv,39223,116936,734,27-04-2024 16:03,1,134.16,Defective,Pickup,27
Returns_Chunk4.csv,39224,310161,213,22-12-2021 07:08,1,53.51,Changed Mind,In-Store,15
Returns_Chunk4.csv,39225,377933,810,23-12-2021 18:06,2,385.14,Late Delivery,Mail,167
Returns_Chunk4.csv,39226,471984,697,01-10-2023 01:20,2,151,Changed Mind,Pickup,174
Returns_Chunk4.csv,39227,477722,235,17-09-2022 07:31,1,197.82,Defective,Pickup,142
Returns_Chunk4.csv,39228,109912,249,14-11-2023 13:19,2,245.78,Other,Pickup,137
Returns_Chunk4.csv,39229,38385,21,27-01-2023 20:10,1,153.74,Defective,Pickup,152
Returns_Chunk4.csv,39230,430078,469,01-06-2020 04:49,1,27.78,Other,In-Store,157
Returns_Chunk4.csv,39231,297614,124,06-06-2022 22:22,2,143.8,Other,In-Store,99
Returns_Chunk4.csv,39232,331740,724,26-04-2021 23:47,3,125.04,Other,Mail,83
Returns_Chunk4.csv,39233,328466,953,02-09-2024 00:03,2,341.22,Late Delivery,Mail,190
Returns_Chunk4.csv,39234,309710,388,27-09-2020 23:11,1,110.3,Wrong Item,Pickup,159
Returns_Chunk4.csv,39235,428899,796,08-03-2021 00:50,3,509.25,Changed Mind,Mail,97
Returns_Chunk4.csv,39236,276570,244,04-09-2024 07:00,2,70.9,Other,In-Store,150
Returns_Chunk4.csv,39237,67718,811,14-12-2020 19:24,3,109.08,Defective,Mail,2
Returns_Chunk4.csv,39238,481962,298,18-07-2021 23:25,2,373.7,Late Delivery,Pickup,193
Returns_Chunk4.csv,39239,111617,246,01-10-2024 06:57,1,167.87,Other,Mail,145
Returns_Chunk4.csv,39240,160504,186,04-01-2023 17:34,2,287.94,Wrong Item,Pickup,190
Returns_Chunk4.csv,39241,137744,555,06-08-2021 22:00,2,303.18,Late Delivery,Pickup,154
Returns_Chunk4.csv,39242,354267,148,18-11-2022 02:16,1,104.39,Wrong Item,Mail,27
Returns_Chunk4.csv,39243,180964,761,10-09-2022 13:02,2,231.34,Wrong Item,Mail,90
Returns_Chunk4.csv,39244,432502,791,27-03-2022 20:29,1,179.55,Wrong Item,Pickup,5
Returns_Chunk4.csv,39245,318499,517,06-07-2021 23:34,2,363.94,Wrong Item,Pickup,103
Returns_Chunk4.csv,39246,301882,401,15-10-2020 21:15,1,84.68,Other,Mail,25
Returns_Chunk4.csv,39247,158324,710,10-05-2024 20:42,1,179.1,Changed Mind,In-Store,104
Returns_Chunk4.csv,39248,281324,951,24-10-2020 14:00,1,144.58,Changed Mind,Mail,193
Returns_Chunk4.csv,39249,375474,67,04-09-2020 01:08,1,167.64,Wrong Item,Pickup,198
Returns_Chunk4.csv,39250,261166,276,03-08-2024 05:53,2,316.7,Changed Mind,Pickup,183
Returns_Chunk4.csv,39251,125517,465,30-09-2021 17:01,1,125.8,Late Delivery,Pickup,185
Returns_Chunk4.csv,39252,30266,422,30-10-2023 19:33,1,99.1,Wrong Item,Mail,168
Returns_Chunk4.csv,39253,292763,567,03-11-2023 04:23,1,7.75,Other,In-Store,165
Returns_Chunk4.csv,39254,430239,98,04-12-2024 08:11,3,370.59,Wrong Item,Pickup,168
Returns_Chunk4.csv,39255,149277,200,21-08-2021 20:38,1,150.99,Defective,In-Store,84
Returns_Chunk4.csv,39256,272003,419,03-03-2020 03:00,1,56.63,Other,In-Store,72
Returns_Chunk4.csv,39257,142830,469,30-08-2020 19:40,2,241.78,Defective,Pickup,91
Returns_Chunk4.csv,39258,476182,66,12-08-2020 05:05,1,100.22,Defective,Pickup,73
Returns_Chunk4.csv,39259,445834,838,20-03-2020 12:58,1,71.47,Changed Mind,Mail,146
Returns_Chunk4.csv,39260,362109,554,26-01-2021 13:32,2,296.9,Late Delivery,Mail,179
Returns_Chunk4.csv,39261,70477,472,24-10-2020 06:12,3,574.08,Wrong Item,Mail,162
Returns_Chunk4.csv,39262,267366,607,03-06-2022 13:42,3,415.11,Wrong Item,Pickup,18
Returns_Chunk4.csv,39263,460665,201,28-09-2023 00:25,2,20.14,Wrong Item,Mail,184
Returns_Chunk4.csv,39264,74402,162,06-12-2022 07:07,1,129.36,Other,Mail,196
Returns_Chunk4.csv,39265,496277,845,04-04-2024 23:55,3,67.98,Defective,Mail,150
Returns_Chunk4.csv,39266,206412,103,18-02-2021 07:30,2,234.16,Other,In-Store,49
Returns_Chunk4.csv,39267,100147,921,10-10-2021 18:14,3,327.36,Other,Pickup,162
