payment_id,payment_type,payment_status
73554,Bank Transfer,Completed
73555,Digital Wallet,Completed
73556,Bank Transfer,Completed
73557,Digital Wallet,Failed
73558,Debit Card,Failed
73559,Cash,Refunded
73560,Cash,Pending
73561,Digital Wallet,Failed
73562,Digital Wallet,Refunded
73563,Credit Card,Pending
73564,Cash,Pending
73565,Debit Card,Pending
73566,UPI,Refunded
73567,Credit Card,Pending
73568,Digital Wallet,Pending
73569,UPI,Pending
73570,UPI,Pending
73571,Digital Wallet,Pending
73572,Bank Transfer,Failed
73573,Credit Card,Pending
73574,Bank Transfer,Failed
73575,Digital Wallet,Completed
73576,Bank Transfer,Pending
73577,Cash,Refunded
73578,Debit Card,Refunded
73579,Digital Wallet,Pending
73580,Credit Card,Failed
73581,Bank Transfer,Pending
73582,Credit Card,Pending
73583,Credit Card,Completed
73584,Cash,Completed
73585,Bank Transfer,Refunded
73586,Digital Wallet,Pending
73587,Cash,Pending
73588,Bank Transfer,Failed
73589,Bank Transfer,Failed
73590,Cash,Completed
73591,Debit Card,Pending
73592,Debit Card,Pending
73593,Digital Wallet,Pending
73594,Digital Wallet,Completed
73595,Digital Wallet,Completed
73596,UPI,Completed
73597,UPI,Pending
73598,Digital Wallet,Pending
73599,Debit Card,Failed
73600,UPI,Completed
73601,UPI,Pending
73602,Credit Card,Failed
73603,UPI,Completed
73604,Digital Wallet,Pending
73605,Digital Wallet,Completed
73606,Bank Transfer,Completed
73607,UPI,Failed
73608,Digital Wallet,Completed
73609,Bank Transfer,Refunded
73610,Cash,Pending
73611,Bank Transfer,Refunded
73612,Debit Card,Failed
73613,Cash,Pending
73614,Debit Card,Completed
73615,Bank Transfer,Completed
73616,Cash,Completed
73617,Bank Transfer,Pending
73618,Credit Card,Pending
73619,Cash,Refunded
73620,Digital Wallet,Failed
73621,Digital Wallet,Failed
73622,Digital Wallet,Refunded
73623,UPI,Refunded
73624,Cash,Failed
73625,UPI,Refunded
73626,Digital Wallet,Failed
73627,Debit Card,Failed
73628,UPI,Refunded
73629,Digital Wallet,Failed
73630,Cash,Failed
73631,Debit Card,Refunded
73632,Credit Card,Failed
73633,UPI,Failed
73634,Digital Wallet,Completed
73635,Debit Card,Refunded
73636,Bank Transfer,Pending
73637,UPI,Refunded
73638,Debit Card,Pending
73639,Credit Card,Failed
73640,Cash,Failed
73641,Digital Wallet,Refunded
73642,Digital Wallet,Completed
73643,Cash,Refunded
73644,Debit Card,Completed
73645,UPI,Pending
73646,Debit Card,Failed
73647,UPI,Pending
73648,Debit Card,Refunded
73649,Bank Transfer,Failed
73650,Bank Transfer,Refunded
73651,UPI,Completed
73652,Cash,Completed
73653,Digital Wallet,Failed
73654,UPI,Failed
73655,Debit Card,Failed
73656,Bank Transfer,Completed
73657,Credit Card,Failed
73658,Credit Card,Completed
73659,Debit Card,Completed
73660,UPI,Refunded
73661,Cash,Refunded
73662,Bank Transfer,Failed
73663,Debit Card,Refunded
73664,Debit Card,Refunded
73665,Digital Wallet,Completed
73666,Debit Card,Pending
73667,Credit Card,Failed
73668,Cash,Refunded
73669,Digital Wallet,Refunded
73670,Bank Transfer,Pending
73671,Cash,Pending
73672,Credit Card,Refunded
73673,Debit Card,Pending
73674,Credit Card,Refunded
73675,Digital Wallet,Completed
73676,Credit Card,Completed
73677,Digital Wallet,Failed
73678,Credit Card,Failed
73679,Cash,Completed
73680,Cash,Failed
73681,Credit Card,Refunded
73682,Digital Wallet,Pending
73683,Credit Card,Failed
73684,Digital Wallet,Refunded
73685,Debit Card,Failed
73686,Debit Card,Failed
73687,Bank Transfer,Pending
73688,Digital Wallet,Completed
73689,Digital Wallet,Completed
73690,Credit Card,Pending
73691,Digital Wallet,Pending
73692,Digital Wallet,Completed
73693,Debit Card,Failed
73694,Digital Wallet,Refunded
73695,Cash,Pending
73696,Debit Card,Failed
73697,UPI,Pending
73698,Cash,Refunded
73699,Bank Transfer,Pending
73700,Digital Wallet,Pending
73701,Cash,Refunded
73702,Debit Card,Pending
73703,Debit Card,Completed
73704,Digital Wallet,Failed
73705,Bank Transfer,Failed
73706,Cash,Pending
73707,UPI,Pending
73708,Digital Wallet,Completed
73709,UPI,Completed
73710,Debit Card,Refunded
73711,Bank Transfer,Refunded
73712,Credit Card,Completed
73713,Bank Transfer,Pending
73714,Digital Wallet,Completed
73715,UPI,Completed
73716,Debit Card,Pending
73717,Bank Transfer,Refunded
73718,UPI,Completed
73719,Debit Card,Failed
73720,Credit Card,Completed
73721,Credit Card,Refunded
73722,Credit Card,Completed
73723,UPI,Refunded
73724,Digital Wallet,Refunded
73725,UPI,Pending
73726,Bank Transfer,Completed
73727,Credit Card,Completed
73728,Cash,Pending
73729,Cash,Pending
73730,Digital Wallet,Pending
73731,Cash,Failed
73732,Credit Card,Refunded
73733,Digital Wallet,Failed
73734,UPI,Failed
73735,Credit Card,Refunded
73736,UPI,Failed
73737,Cash,Refunded
73738,Bank Transfer,Completed
73739,Cash,Failed
73740,UPI,Failed
73741,Digital Wallet,Refunded
73742,Bank Transfer,Refunded
73743,UPI,Failed
73744,Bank Transfer,Pending
73745,Credit Card,Refunded
73746,Bank Transfer,Pending
73747,Digital Wallet,Pending
73748,Bank Transfer,Pending
73749,Debit Card,Failed
73750,Debit Card,Pending
73751,Credit Card,Failed
73752,UPI,Pending
73753,Credit Card,Pending
73754,UPI,Refunded
73755,Bank Transfer,Completed
73756,UPI,Refunded
73757,Cash,Refunded
73758,UPI,Completed
73759,UPI,Pending
73760,Cash,Completed
73761,Cash,Completed
73762,Cash,Pending
73763,Digital Wallet,Refunded
73764,Debit Card,Failed
73765,Credit Card,Completed
73766,Digital Wallet,Pending
73767,UPI,Failed
73768,Bank Transfer,Failed
73769,Bank Transfer,Pending
73770,Cash,Completed
73771,UPI,Completed
73772,Digital Wallet,Pending
73773,Cash,Refunded
73774,Cash,Pending
73775,UPI,Failed
73776,Credit Card,Refunded
73777,Digital Wallet,Pending
73778,Bank Transfer,Pending
73779,Debit Card,Failed
73780,UPI,Completed
73781,Digital Wallet,Failed
73782,Bank Transfer,Pending
73783,Cash,Failed
73784,Bank Transfer,Failed
73785,Debit Card,Pending
73786,Debit Card,Failed
73787,Cash,Pending
73788,Bank Transfer,Completed
73789,Debit Card,Pending
73790,Bank Transfer,Failed
73791,Digital Wallet,Refunded
73792,Digital Wallet,Refunded
73793,Cash,Failed
73794,UPI,Refunded
73795,UPI,Refunded
73796,Cash,Refunded
73797,UPI,Refunded
73798,Digital Wallet,Completed
73799,Digital Wallet,Completed
73800,Debit Card,Refunded
73801,UPI,Completed
73802,UPI,Failed
73803,Cash,Failed
73804,Cash,Refunded
73805,Bank Transfer,Refunded
73806,Digital Wallet,Failed
73807,Cash,Pending
73808,Credit Card,Failed
73809,Debit Card,Refunded
73810,Credit Card,Refunded
73811,Debit Card,Pending
73812,Credit Card,Failed
73813,Cash,Refunded
73814,Cash,Failed
73815,Cash,Pending
73816,Cash,Completed
73817,Digital Wallet,Pending
73818,Digital Wallet,Refunded
73819,Credit Card,Refunded
73820,Debit Card,Failed
73821,Debit Card,Completed
73822,UPI,Pending
73823,Cash,Pending
73824,Credit Card,Failed
73825,Cash,Completed
73826,Digital Wallet,Completed
73827,Credit Card,Refunded
73828,Cash,Completed
73829,UPI,Completed
73830,Credit Card,Pending
73831,Debit Card,Pending
73832,Digital Wallet,Completed
73833,Digital Wallet,Pending
73834,Bank Transfer,Failed
73835,Bank Transfer,Failed
73836,Cash,Completed
73837,Cash,Pending
73838,Debit Card,Refunded
73839,Cash,Completed
73840,Debit Card,Refunded
73841,Digital Wallet,Refunded
73842,Bank Transfer,Completed
73843,Digital Wallet,Failed
73844,Cash,Refunded
73845,Debit Card,Failed
73846,Cash,Completed
73847,Bank Transfer,Pending
73848,Cash,Failed
73849,Credit Card,Refunded
73850,Bank Transfer,Completed
73851,Bank Transfer,Failed
73852,Digital Wallet,Pending
73853,UPI,Refunded
73854,Cash,Failed
73855,Credit Card,Refunded
73856,Digital Wallet,Pending
73857,UPI,Pending
73858,Digital Wallet,Pending
73859,UPI,Refunded
73860,UPI,Pending
73861,UPI,Pending
73862,Debit Card,Pending
73863,Digital Wallet,Completed
73864,Cash,Pending
73865,Credit Card,Completed
73866,Cash,Pending
73867,Debit Card,Refunded
73868,Cash,Failed
73869,Credit Card,Failed
73870,Debit Card,Refunded
73871,Debit Card,Completed
73872,Debit Card,Completed
73873,Bank Transfer,Refunded
73874,Bank Transfer,Failed
73875,Credit Card,Completed
73876,UPI,Completed
73877,Credit Card,Pending
73878,Cash,Refunded
73879,Bank Transfer,Failed
73880,Bank Transfer,Completed
73881,Debit Card,Completed
73882,Cash,Failed
73883,UPI,Refunded
73884,Bank Transfer,Pending
73885,Credit Card,Refunded
73886,Digital Wallet,Refunded
73887,UPI,Pending
73888,Cash,Failed
73889,Digital Wallet,Completed
73890,Bank Transfer,Completed
73891,Credit Card,Completed
73892,Digital Wallet,Refunded
73893,Digital Wallet,Refunded
73894,Cash,Refunded
73895,Credit Card,Completed
73896,Debit Card,Failed
73897,Bank Transfer,Refunded
73898,Debit Card,Failed
73899,Digital Wallet,Completed
73900,Bank Transfer,Failed
73901,Credit Card,Failed
73902,Digital Wallet,Failed
73903,UPI,Completed
73904,Digital Wallet,Pending
73905,Bank Transfer,Refunded
73906,Bank Transfer,Failed
73907,Cash,Failed
73908,Cash,Failed
73909,Cash,Completed
73910,Credit Card,Refunded
73911,UPI,Failed
73912,Digital Wallet,Refunded
73913,Credit Card,Pending
73914,Debit Card,Completed
73915,UPI,Failed
73916,Digital Wallet,Pending
73917,Bank Transfer,Refunded
73918,Cash,Completed
73919,UPI,Refunded
73920,Debit Card,Refunded
73921,Bank Transfer,Pending
73922,Bank Transfer,Pending
73923,Digital Wallet,Failed
73924,Digital Wallet,Completed
73925,UPI,Failed
73926,UPI,Completed
73927,Credit Card,Refunded
73928,Bank Transfer,Pending
73929,UPI,Pending
73930,Credit Card,Failed
73931,Credit Card,Pending
73932,Cash,Failed
73933,Digital Wallet,Refunded
73934,Debit Card,Refunded
73935,Cash,Completed
73936,Bank Transfer,Failed
73937,Bank Transfer,Completed
73938,UPI,Failed
73939,Digital Wallet,Failed
73940,Digital Wallet,Failed
73941,Digital Wallet,Completed
73942,Debit Card,Failed
73943,Credit Card,Failed
73944,Debit Card,Refunded
73945,Cash,Pending
73946,Cash,Failed
73947,Cash,Refunded
73948,Debit Card,Completed
73949,Credit Card,Failed
73950,Debit Card,Completed
73951,Bank Transfer,Completed
73952,Credit Card,Completed
73953,Credit Card,Refunded
73954,Bank Transfer,Pending
73955,Credit Card,Completed
73956,UPI,Pending
73957,Bank Transfer,Refunded
73958,Debit Card,Failed
73959,Credit Card,Pending
73960,Credit Card,Completed
73961,Debit Card,Failed
73962,Bank Transfer,Refunded
73963,Bank Transfer,Refunded
73964,Debit Card,Failed
73965,Digital Wallet,Failed
73966,Bank Transfer,Completed
73967,Credit Card,Refunded
73968,Credit Card,Completed
73969,UPI,Completed
73970,Cash,Refunded
73971,Cash,Completed
73972,UPI,Failed
73973,Cash,Refunded
73974,Cash,Pending
73975,Digital Wallet,Pending
73976,Cash,Refunded
73977,Bank Transfer,Failed
73978,Credit Card,Failed
73979,Debit Card,Completed
73980,Bank Transfer,Completed
73981,Debit Card,Failed
73982,Digital Wallet,Refunded
73983,Debit Card,Refunded
73984,Cash,Refunded
73985,Cash,Pending
73986,Digital Wallet,Pending
73987,UPI,Completed
73988,Digital Wallet,Refunded
73989,Bank Transfer,Refunded
73990,Cash,Pending
73991,Cash,Failed
73992,UPI,Pending
73993,Debit Card,Refunded
73994,Cash,Refunded
73995,Bank Transfer,Pending
73996,Cash,Completed
73997,Credit Card,Failed
73998,Cash,Completed
73999,Credit Card,Failed
74000,Bank Transfer,Completed
74001,Credit Card,Failed
74002,Digital Wallet,Refunded
74003,Debit Card,Refunded
74004,Debit Card,Pending
74005,UPI,Refunded
74006,Digital Wallet,Failed
74007,Credit Card,Completed
74008,Debit Card,Pending
74009,UPI,Completed
74010,Cash,Pending
74011,Digital Wallet,Pending
74012,Bank Transfer,Pending
74013,UPI,Refunded
74014,Digital Wallet,Refunded
74015,Debit Card,Failed
74016,Bank Transfer,Failed
74017,Cash,Refunded
74018,UPI,Completed
74019,Debit Card,Failed
74020,Cash,Pending
74021,Digital Wallet,Failed
74022,Cash,Refunded
74023,UPI,Refunded
74024,Bank Transfer,Refunded
74025,Cash,Pending
74026,Debit Card,Completed
74027,Bank Transfer,Failed
74028,Credit Card,Completed
74029,UPI,Completed
74030,Cash,Failed
74031,Cash,Pending
74032,Cash,Pending
74033,Debit Card,Pending
74034,Debit Card,Refunded
74035,Cash,Failed
74036,Credit Card,Pending
74037,Credit Card,Failed
74038,UPI,Completed
74039,UPI,Pending
74040,Digital Wallet,Completed
74041,Debit Card,Refunded
74042,Credit Card,Failed
74043,Cash,Completed
74044,Debit Card,Refunded
74045,Digital Wallet,Completed
74046,Credit Card,Completed
74047,UPI,Refunded
74048,UPI,Refunded
74049,Credit Card,Completed
74050,Debit Card,Failed
74051,Debit Card,Completed
74052,Cash,Failed
74053,Credit Card,Refunded
74054,Bank Transfer,Refunded
74055,Credit Card,Completed
74056,Credit Card,Failed
74057,Bank Transfer,Refunded
74058,Bank Transfer,Failed
74059,Debit Card,Refunded
74060,Debit Card,Refunded
74061,Credit Card,Failed
74062,Credit Card,Failed
74063,Cash,Refunded
74064,Debit Card,Completed
74065,Bank Transfer,Refunded
74066,Credit Card,Completed
74067,Credit Card,Completed
74068,Bank Transfer,Completed
74069,Bank Transfer,Completed
74070,Debit Card,Completed
74071,Cash,Completed
74072,Credit Card,Failed
74073,UPI,Completed
74074,UPI,Failed
74075,Digital Wallet,Completed
74076,Credit Card,Failed
74077,Credit Card,Failed
74078,Credit Card,Failed
74079,Debit Card,Failed
74080,Cash,Completed
74081,UPI,Refunded
74082,Debit Card,Refunded
74083,Digital Wallet,Refunded
74084,Debit Card,Completed
74085,Credit Card,Pending
74086,UPI,Pending
74087,Bank Transfer,Completed
74088,Debit Card,Completed
74089,UPI,Refunded
74090,Digital Wallet,Pending
74091,UPI,Pending
74092,Cash,Failed
74093,Cash,Pending
74094,Cash,Completed
74095,Debit Card,Completed
74096,Bank Transfer,Pending
74097,Credit Card,Refunded
74098,UPI,Pending
74099,Digital Wallet,Failed
74100,UPI,Failed
74101,Digital Wallet,Failed
74102,Cash,Completed
74103,Credit Card,Completed
74104,Debit Card,Refunded
74105,Digital Wallet,Pending
74106,UPI,Failed
74107,Digital Wallet,Pending
74108,Cash,Refunded
74109,UPI,Failed
74110,Credit Card,Pending
74111,Bank Transfer,Refunded
74112,Digital Wallet,Failed
74113,Cash,Completed
74114,Debit Card,Failed
74115,Digital Wallet,Pending
74116,UPI,Refunded
74117,Digital Wallet,Completed
74118,Cash,Completed
74119,Debit Card,Refunded
74120,Debit Card,Refunded
74121,Bank Transfer,Failed
74122,Cash,Pending
74123,UPI,Refunded
74124,Digital Wallet,Completed
74125,Cash,Refunded
74126,Digital Wallet,Completed
74127,Debit Card,Pending
74128,Credit Card,Completed
74129,Cash,Refunded
74130,Debit Card,Pending
74131,Bank Transfer,Pending
74132,Debit Card,Refunded
74133,Debit Card,Refunded
74134,UPI,Failed
74135,Digital Wallet,Completed
74136,Cash,Failed
74137,Digital Wallet,Completed
74138,Credit Card,Completed
74139,Digital Wallet,Completed
74140,Debit Card,Failed
74141,Digital Wallet,Refunded
74142,Cash,Pending
74143,UPI,Failed
74144,Digital Wallet,Completed
74145,UPI,Pending
74146,Credit Card,Failed
74147,Credit Card,Refunded
74148,Credit Card,Failed
74149,Digital Wallet,Failed
74150,UPI,Refunded
74151,Debit Card,Completed
74152,UPI,Completed
74153,UPI,Refunded
74154,Cash,Refunded
74155,Debit Card,Failed
74156,Cash,Completed
74157,Digital Wallet,Refunded
74158,Cash,Failed
74159,Debit Card,Pending
74160,Debit Card,Refunded
74161,Digital Wallet,Pending
74162,Bank Transfer,Refunded
74163,Cash,Failed
74164,Bank Transfer,Failed
74165,Cash,Pending
74166,UPI,Refunded
74167,Bank Transfer,Refunded
74168,Bank Transfer,Failed
74169,Bank Transfer,Completed
74170,UPI,Completed
74171,Credit Card,Completed
74172,Debit Card,Pending
74173,Credit Card,Completed
74174,Digital Wallet,Failed
74175,UPI,Completed
74176,Digital Wallet,Completed
74177,Debit Card,Failed
74178,Cash,Completed
74179,Cash,Refunded
74180,Digital Wallet,Failed
74181,Digital Wallet,Completed
74182,Debit Card,Completed
74183,UPI,Refunded
74184,Cash,Refunded
74185,Debit Card,Failed
74186,Digital Wallet,Failed
74187,Digital Wallet,Pending
74188,Cash,Completed
74189,Cash,Pending
74190,Credit Card,Refunded
74191,UPI,Pending
74192,Credit Card,Completed
74193,Cash,Pending
74194,UPI,Completed
74195,Debit Card,Pending
74196,UPI,Refunded
74197,Bank Transfer,Refunded
74198,Credit Card,Pending
74199,Credit Card,Refunded
74200,UPI,Refunded
74201,UPI,Failed
74202,Bank Transfer,Refunded
74203,Cash,Completed
74204,Credit Card,Failed
74205,Cash,Refunded
74206,Credit Card,Pending
74207,Credit Card,Refunded
74208,UPI,Pending
74209,Digital Wallet,Pending
74210,Bank Transfer,Pending
74211,Debit Card,Refunded
74212,Credit Card,Refunded
74213,Bank Transfer,Pending
74214,Digital Wallet,Completed
74215,Cash,Completed
74216,Bank Transfer,Pending
74217,Debit Card,Completed
74218,Cash,Refunded
74219,Digital Wallet,Pending
74220,Credit Card,Refunded
74221,Digital Wallet,Pending
74222,UPI,Failed
74223,UPI,Refunded
74224,UPI,Pending
74225,Credit Card,Refunded
74226,UPI,Completed
74227,UPI,Failed
74228,Credit Card,Completed
74229,Bank Transfer,Completed
74230,Digital Wallet,Refunded
74231,Debit Card,Completed
74232,Digital Wallet,Pending
74233,Cash,Completed
74234,Cash,Failed
74235,Bank Transfer,Completed
74236,UPI,Completed
74237,Cash,Refunded
74238,Bank Transfer,Refunded
74239,Bank Transfer,Completed
74240,Debit Card,Failed
74241,Credit Card,Completed
74242,Bank Transfer,Failed
74243,Digital Wallet,Completed
74244,Cash,Completed
74245,Digital Wallet,Failed
74246,Credit Card,Refunded
74247,Credit Card,Pending
74248,Cash,Completed
74249,Cash,Failed
74250,Digital Wallet,Completed
74251,Cash,Completed
74252,UPI,Refunded
74253,UPI,Failed
74254,Debit Card,Failed
74255,UPI,Refunded
74256,Bank Transfer,Failed
74257,Bank Transfer,Completed
74258,UPI,Refunded
74259,UPI,Refunded
74260,Bank Transfer,Pending
74261,Digital Wallet,Pending
74262,Debit Card,Pending
74263,UPI,Completed
74264,Bank Transfer,Pending
74265,Cash,Refunded
74266,Bank Transfer,Failed
74267,Credit Card,Pending
74268,Cash,Failed
74269,Credit Card,Completed
74270,Credit Card,Completed
74271,Bank Transfer,Pending
74272,Cash,Pending
74273,Cash,Failed
74274,Credit Card,Pending
74275,Bank Transfer,Refunded
74276,Cash,Failed
74277,Digital Wallet,Pending
74278,Cash,Completed
74279,Bank Transfer,Refunded
74280,UPI,Pending
74281,Digital Wallet,Failed
74282,Debit Card,Refunded
74283,Cash,Completed
74284,UPI,Completed
74285,Debit Card,Refunded
74286,Credit Card,Refunded
74287,Cash,Completed
74288,Debit Card,Completed
74289,Credit Card,Completed
74290,UPI,Refunded
74291,Digital Wallet,Completed
74292,Cash,Pending
74293,UPI,Pending
74294,UPI,Pending
74295,UPI,Refunded
74296,Debit Card,Pending
74297,Credit Card,Refunded
74298,Credit Card,Refunded
74299,Debit Card,Pending
74300,UPI,Refunded
74301,Cash,Completed
74302,UPI,Completed
74303,Debit Card,Completed
74304,Cash,Completed
74305,Credit Card,Pending
74306,Digital Wallet,Failed
74307,Cash,Pending
74308,Bank Transfer,Pending
74309,Digital Wallet,Completed
74310,Bank Transfer,Pending
74311,Debit Card,Refunded
74312,Debit Card,Failed
74313,Cash,Completed
74314,Bank Transfer,Pending
74315,Credit Card,Pending
74316,Credit Card,Refunded
74317,Debit Card,Pending
74318,Digital Wallet,Failed
74319,Credit Card,Refunded
74320,Cash,Pending
74321,Cash,Failed
74322,Credit Card,Pending
74323,Bank Transfer,Completed
74324,Bank Transfer,Pending
74325,UPI,Failed
74326,UPI,Refunded
74327,UPI,Completed
74328,UPI,Completed
74329,Credit Card,Refunded
74330,Credit Card,Refunded
74331,UPI,Refunded
74332,Cash,Refunded
74333,Debit Card,Pending
74334,UPI,Refunded
74335,Cash,Pending
74336,UPI,Refunded
74337,Digital Wallet,Completed
74338,Bank Transfer,Pending
74339,UPI,Failed
74340,Credit Card,Refunded
74341,Credit Card,Completed
74342,Bank Transfer,Pending
74343,Bank Transfer,Pending
74344,Cash,Completed
74345,UPI,Failed
74346,UPI,Completed
74347,Bank Transfer,Pending
74348,Digital Wallet,Completed
74349,Credit Card,Failed
74350,Bank Transfer,Failed
74351,Cash,Completed
74352,Debit Card,Failed
74353,Bank Transfer,Completed
74354,Bank Transfer,Refunded
74355,Bank Transfer,Completed
74356,Cash,Completed
74357,Credit Card,Pending
74358,Digital Wallet,Pending
74359,Digital Wallet,Pending
74360,Bank Transfer,Completed
74361,UPI,Completed
74362,Digital Wallet,Completed
74363,Cash,Refunded
74364,Credit Card,Completed
74365,UPI,Completed
74366,UPI,Completed
74367,Bank Transfer,Completed
74368,Debit Card,Failed
74369,Credit Card,Pending
74370,Bank Transfer,Pending
74371,UPI,Failed
74372,Cash,Pending
74373,UPI,Failed
74374,UPI,Pending
74375,Debit Card,Failed
74376,UPI,Failed
74377,Digital Wallet,Pending
74378,Debit Card,Pending
74379,Cash,Completed
74380,Digital Wallet,Pending
74381,Bank Transfer,Failed
74382,Debit Card,Pending
74383,Bank Transfer,Refunded
74384,Debit Card,Failed
74385,Bank Transfer,Pending
74386,UPI,Completed
74387,Cash,Failed
74388,Debit Card,Completed
74389,Digital Wallet,Refunded
74390,Digital Wallet,Pending
74391,Cash,Pending
74392,Digital Wallet,Completed
74393,Bank Transfer,Completed
74394,Bank Transfer,Refunded
74395,Bank Transfer,Failed
74396,Digital Wallet,Completed
74397,Credit Card,Completed
74398,UPI,Pending
74399,Digital Wallet,Completed
74400,Digital Wallet,Refunded
74401,UPI,Pending
74402,Credit Card,Refunded
74403,UPI,Pending
74404,Bank Transfer,Pending
74405,Cash,Pending
74406,Bank Transfer,Pending
74407,Cash,Completed
74408,Digital Wallet,Completed
74409,Debit Card,Completed
74410,UPI,Failed
74411,Cash,Failed
74412,Debit Card,Pending
74413,Cash,Failed
74414,UPI,Refunded
74415,Digital Wallet,Refunded
74416,Bank Transfer,Failed
74417,Digital Wallet,Refunded
74418,UPI,Completed
74419,Cash,Pending
74420,Digital Wallet,Failed
74421,Cash,Pending
74422,Bank Transfer,Refunded
74423,Bank Transfer,Failed
74424,Debit Card,Failed
74425,Digital Wallet,Refunded
74426,Debit Card,Failed
74427,UPI,Pending
74428,Bank Transfer,Refunded
74429,Debit Card,Refunded
74430,Digital Wallet,Completed
74431,Cash,Pending
74432,Bank Transfer,Pending
74433,Debit Card,Pending
74434,Debit Card,Pending
74435,Cash,Refunded
74436,UPI,Pending
74437,Digital Wallet,Completed
74438,Cash,Completed
74439,Cash,Refunded
74440,UPI,Refunded
74441,Cash,Failed
74442,Bank Transfer,Failed
74443,Cash,Pending
74444,Bank Transfer,Refunded
74445,UPI,Pending
74446,UPI,Refunded
74447,Digital Wallet,Pending
74448,Bank Transfer,Pending
74449,Cash,Pending
74450,Debit Card,Refunded
74451,Bank Transfer,Failed
74452,Bank Transfer,Refunded
74453,Debit Card,Completed
74454,Credit Card,Refunded
74455,Cash,Pending
74456,Cash,Refunded
74457,Cash,Failed
74458,Credit Card,Pending
74459,Credit Card,Failed
74460,Digital Wallet,Pending
74461,Credit Card,Completed
74462,Digital Wallet,Failed
74463,Credit Card,Completed
74464,Bank Transfer,Pending
74465,Credit Card,Failed
74466,UPI,Completed
74467,Debit Card,Refunded
74468,Credit Card,Refunded
74469,Digital Wallet,Completed
74470,UPI,Refunded
74471,Credit Card,Completed
74472,Digital Wallet,Refunded
74473,Digital Wallet,Completed
74474,Debit Card,Failed
74475,UPI,Refunded
74476,Debit Card,Refunded
74477,Digital Wallet,Pending
74478,Digital Wallet,Refunded
74479,Digital Wallet,Failed
74480,Debit Card,Completed
74481,Digital Wallet,Pending
74482,Bank Transfer,Failed
74483,Cash,Pending
74484,Digital Wallet,Completed
74485,Digital Wallet,Pending
74486,UPI,Failed
74487,Debit Card,Pending
74488,Credit Card,Pending
74489,Digital Wallet,Refunded
74490,Bank Transfer,Pending
74491,UPI,Failed
74492,Debit Card,Refunded
74493,Digital Wallet,Pending
74494,Digital Wallet,Completed
74495,Credit Card,Completed
74496,Debit Card,Completed
74497,Bank Transfer,Pending
74498,Cash,Pending
74499,Debit Card,Refunded
74500,Debit Card,Failed
74501,Credit Card,Failed
74502,Debit Card,Completed
74503,Bank Transfer,Completed
74504,Cash,Pending
74505,Bank Transfer,Refunded
74506,Bank Transfer,Pending
74507,Credit Card,Pending
74508,Debit Card,Failed
74509,UPI,Completed
74510,Digital Wallet,Refunded
74511,Bank Transfer,Completed
74512,Digital Wallet,Completed
74513,Digital Wallet,Completed
74514,Credit Card,Completed
74515,Credit Card,Failed
74516,Debit Card,Pending
74517,UPI,Pending
74518,Credit Card,Failed
74519,Credit Card,Pending
74520,Cash,Pending
74521,Bank Transfer,Pending
74522,Digital Wallet,Failed
74523,Cash,Pending
74524,Bank Transfer,Failed
74525,Debit Card,Pending
74526,Cash,Failed
74527,Cash,Failed
74528,Debit Card,Pending
74529,Credit Card,Completed
74530,Cash,Failed
74531,Cash,Refunded
74532,Cash,Refunded
74533,Digital Wallet,Completed
74534,Digital Wallet,Refunded
74535,Debit Card,Refunded
74536,UPI,Failed
74537,Cash,Pending
74538,Debit Card,Pending
74539,Digital Wallet,Refunded
74540,Cash,Failed
74541,Debit Card,Pending
74542,UPI,Pending
74543,Debit Card,Pending
74544,UPI,Failed
74545,Cash,Refunded
74546,Cash,Refunded
74547,Cash,Failed
74548,UPI,Completed
74549,Digital Wallet,Failed
74550,Digital Wallet,Pending
74551,Credit Card,Completed
74552,UPI,Completed
74553,Credit Card,Failed
74554,Debit Card,Failed
74555,Bank Transfer,Refunded
74556,Bank Transfer,Pending
74557,Debit Card,Refunded
74558,Bank Transfer,Completed
74559,Debit Card,Completed
74560,Cash,Pending
74561,Credit Card,Failed
74562,Digital Wallet,Completed
74563,Debit Card,Refunded
74564,Credit Card,Pending
74565,Credit Card,Failed
74566,Credit Card,Refunded
74567,Debit Card,Completed
74568,Digital Wallet,Pending
74569,Debit Card,Completed
74570,Credit Card,Pending
74571,Cash,Refunded
74572,Credit Card,Pending
74573,UPI,Refunded
74574,Bank Transfer,Failed
74575,Debit Card,Failed
74576,Debit Card,Completed
74577,Bank Transfer,Pending
74578,Bank Transfer,Refunded
74579,Cash,Failed
74580,Digital Wallet,Refunded
74581,Cash,Completed
74582,Cash,Pending
74583,Cash,Failed
74584,Credit Card,Failed
74585,Cash,Refunded
74586,Cash,Failed
74587,Credit Card,Refunded
74588,Debit Card,Completed
74589,Digital Wallet,Pending
74590,Debit Card,Refunded
74591,UPI,Pending
74592,Debit Card,Refunded
74593,Debit Card,Failed
74594,Cash,Refunded
74595,Bank Transfer,Completed
74596,Debit Card,Refunded
74597,Cash,Failed
74598,Bank Transfer,Pending
74599,Digital Wallet,Refunded
74600,Bank Transfer,Pending
74601,Cash,Completed
74602,Credit Card,Pending
74603,Credit Card,Refunded
74604,Bank Transfer,Completed
74605,Debit Card,Failed
74606,Cash,Refunded
74607,Bank Transfer,Failed
74608,Debit Card,Pending
74609,Bank Transfer,Pending
74610,UPI,Failed
74611,Credit Card,Completed
