feedback_id,customer_id,product_id,rating,review_comment,feedback_date,sentiment_score
7263,8221,927,5,Not satisfied,2023-02-27,0.03
7264,4740,469,5,Not satisfied,2023-01-10,0.76
7265,2924,436,3,Average,2023-08-17,0.68
7266,4312,219,2,Bad,2023-06-08,0.84
7267,2719,536,3,Excellent,2023-02-08,0.95
7268,2808,947,3,Excellent,2023-03-22,0.82
7269,2307,64,2,Not satisfied,2023-04-18,0.6
7270,7210,48,3,Good,2023-02-14,0.36
7271,9678,810,2,Poor,2023-05-25,0.5
7272,893,144,2,Not satisfied,2023-03-17,0.17
7273,8104,235,5,Average,2023-09-22,0.18
7274,8533,537,2,Not satisfied,2023-08-16,0.77
7275,7219,945,4,Loved it,2023-03-05,0.91
7276,8368,455,5,Not satisfied,2023-06-15,0.09
7277,3721,136,2,Loved it,2023-10-21,0.59
7278,5473,265,2,Not satisfied,2023-08-19,0.44
7279,9934,212,2,Good,2023-02-18,0.65
7280,1194,621,5,Bad,2023-07-30,0.95
7281,9503,300,3,Excellent,2023-05-16,0.03
7282,8726,211,1,Loved it,2023-01-15,0.55
7283,5011,235,3,Average,2023-04-22,0.2
7284,2313,468,1,Good,2023-01-31,0.47
7285,5252,384,3,Not satisfied,2023-05-06,0.6
7286,9997,24,5,Loved it,2023-12-29,0.6
7287,7015,878,2,Loved it,2023-08-12,0.7
7288,5563,15,5,Good,2023-03-18,0.12
7289,4793,244,2,Excellent,2023-04-09,0.92
7290,8112,893,5,Excellent,2023-10-24,0.86
7291,8310,417,3,Bad,2023-03-02,0.87
7292,4354,678,4,Average,2023-11-20,0.59
7293,2028,31,4,Average,2023-11-03,0.26
7294,1147,595,1,Excellent,2023-06-02,0.91
7295,5139,778,3,Not satisfied,2023-01-28,0.55
7296,7254,281,3,Good,2023-08-17,0.68
7297,125,683,2,Average,2023-05-23,0.22
7298,1674,443,1,Loved it,2023-12-08,0.57
7299,4618,111,1,Good,2023-08-03,0.22
7300,7843,197,2,Not satisfied,2023-08-26,0.67
7301,531,445,2,Not satisfied,2023-01-04,0.36
7302,6078,271,1,Average,2023-02-15,0.04
7303,2546,217,1,Loved it,2023-08-14,0.15
7304,8925,1000,1,Poor,2023-01-21,0.28
7305,6361,830,3,Average,2023-12-12,1.0
7306,3223,607,3,Loved it,2023-10-16,0.51
7307,4383,40,4,Loved it,2023-11-20,0.74
7308,1759,487,2,Good,2023-09-30,0.72
7309,1685,242,5,Poor,2023-04-18,0.89
7310,9558,223,3,Excellent,2023-10-04,0.55
7311,9965,693,4,Loved it,2023-05-07,0.57
7312,2880,268,4,Average,2023-10-08,0.34
7313,6798,996,4,Excellent,2023-07-31,0.38
7314,857,91,3,Poor,2023-04-24,0.17
7315,1486,303,3,Average,2023-12-04,0.04
7316,9090,989,4,Bad,2023-05-06,0.37
7317,4858,992,5,Loved it,2023-07-21,0.59
7318,680,731,1,Good,2023-11-30,0.19
7319,727,167,1,Bad,2023-07-09,0.46
7320,4080,321,1,Average,2023-01-11,0.12
7321,7393,143,1,Average,2023-02-12,0.96
7322,449,348,4,Excellent,2023-09-17,0.84
7323,67,831,2,Not satisfied,2023-11-21,0.04
7324,8094,6,3,Average,2023-12-27,0.75
7325,4122,316,4,Loved it,2023-08-01,0.56
7326,7804,876,1,Excellent,2023-01-04,0.51
7327,7051,659,3,Loved it,2023-10-16,0.42
7328,8817,37,2,Good,2023-03-04,0.37
7329,903,810,3,Excellent,2023-02-08,0.53
7330,499,432,5,Not satisfied,2023-03-13,0.72
7331,4049,711,5,Average,2023-05-02,0.78
7332,4298,136,5,Average,2023-03-30,0.59
7333,1349,49,5,Good,2023-08-25,0.56
7334,286,866,1,Excellent,2023-04-06,0.22
7335,1734,150,4,Loved it,2023-05-09,0.47
7336,8222,722,3,Excellent,2023-03-28,0.24
7337,6798,958,4,Excellent,2023-03-31,0.47
7338,5545,756,3,Poor,2023-05-31,0.26
7339,7558,434,4,Not satisfied,2023-04-14,0.73
7340,8683,113,4,Average,2023-02-12,0.78
7341,9214,937,5,Not satisfied,2023-04-29,0.85
7342,1351,275,5,Good,2023-04-17,0.62
7343,8210,800,4,Poor,2023-06-21,0.41
7344,1392,96,2,Excellent,2023-04-02,0.95
7345,4520,842,5,Good,2023-01-22,1.0
7346,7079,49,5,Poor,2023-05-18,0.36
7347,3006,847,3,Average,2023-03-23,0.94
7348,3577,136,3,Not satisfied,2023-05-07,0.63
7349,5615,821,3,Excellent,2023-02-11,0.53
7350,9016,863,3,Not satisfied,2023-02-04,0.12
7351,3354,726,4,Good,2023-07-14,0.37
7352,4724,329,5,Poor,2023-05-12,0.51
7353,3964,145,4,Poor,2023-09-18,0.8
7354,662,908,4,Good,2023-10-08,0.66
7355,1567,461,1,Not satisfied,2023-05-16,0.76
7356,6547,260,3,Average,2023-08-07,0.13
7357,81,773,1,Average,2023-04-27,0.77
7358,3094,569,5,Bad,2023-02-22,0.5
7359,6594,932,3,Bad,2023-02-28,0.26
7360,2409,972,4,Good,2023-06-04,0.25
7361,9953,510,1,Bad,2023-08-17,0.96
7362,1343,916,4,Excellent,2023-11-01,0.67
7363,9311,504,3,Poor,2023-08-14,0.76
7364,7264,468,1,Poor,2023-05-12,0.83
7365,3411,163,4,Excellent,2023-12-08,0.8
7366,2012,344,3,Bad,2023-02-22,0.2
7367,3967,399,2,Bad,2023-11-17,0.23
7368,3007,598,1,Excellent,2023-10-12,0.69
7369,4145,71,5,Not satisfied,2023-01-28,0.77
7370,227,156,4,Good,2023-10-15,0.49
7371,4736,68,2,Good,2023-08-15,0.68
7372,7571,78,1,Average,2023-06-18,0.44
7373,7749,605,5,Loved it,2023-06-03,0.28
7374,1419,839,5,Bad,2023-04-17,0.78
7375,5826,763,1,Good,2023-03-23,1.0
7376,7381,688,3,Not satisfied,2023-06-25,0.31
7377,3088,17,2,Excellent,2023-10-18,0.56
7378,105,981,4,Bad,2023-07-05,0.89
7379,4540,799,2,Excellent,2023-04-22,0.96
7380,1742,420,1,Not satisfied,2023-01-16,0.37
7381,7295,21,1,Poor,2023-05-25,0.4
7382,9714,200,5,Good,2023-01-26,0.53
7383,4589,133,3,Not satisfied,2023-07-10,0.11
7384,5625,110,2,Good,2023-02-28,0.56
7385,6306,636,4,Excellent,2023-08-17,0.38
7386,1438,38,4,Average,2023-11-15,1.0
7387,9300,763,2,Loved it,2023-04-15,0.23
7388,8567,473,1,Poor,2023-11-22,0.65
7389,4856,954,2,Loved it,2023-06-06,0.66
7390,1589,318,5,Poor,2023-10-04,0.01
7391,130,33,3,Good,2023-04-21,0.76
7392,4133,533,2,Average,2023-05-04,0.6
7393,3453,206,1,Good,2023-04-04,0.12
7394,431,907,1,Average,2023-08-11,0.08
7395,1313,821,4,Bad,2023-01-15,0.97
7396,4037,48,1,Excellent,2023-04-21,0.92
7397,6651,516,4,Bad,2023-02-03,0.28
7398,2615,492,4,Average,2023-01-11,0.82
7399,6508,551,3,Average,2023-01-09,0.59
7400,2241,58,1,Excellent,2023-09-26,0.24
7401,8052,85,5,Not satisfied,2023-07-10,0.02
7402,6552,754,1,Good,2023-09-03,0.72
7403,8167,819,4,Excellent,2023-02-27,0.84
7404,6405,715,4,Good,2023-06-30,0.1
7405,843,951,4,Not satisfied,2023-07-28,0.28
7406,2413,998,5,Excellent,2023-12-28,0.78
7407,4437,762,5,Loved it,2023-12-25,0.99
7408,2091,492,1,Loved it,2023-03-21,0.35
7409,3556,735,1,Poor,2023-02-01,0.5
7410,9337,212,4,Good,2023-10-06,0.93
7411,3184,602,1,Not satisfied,2023-08-02,0.83
7412,5987,147,3,Average,2023-09-12,0.27
7413,1845,973,4,Average,2023-10-22,0.03
7414,7398,796,5,Loved it,2023-01-27,0.95
7415,4574,299,4,Average,2023-05-28,0.9
7416,9051,500,1,Bad,2023-10-06,0.4
7417,819,904,4,Bad,2023-09-24,0.91
7418,7593,514,1,Bad,2023-02-28,0.38
7419,3142,775,2,Not satisfied,2023-04-22,0.29
7420,7945,48,4,Loved it,2023-10-19,0.88
7421,3622,801,1,Loved it,2023-12-31,0.14
7422,1021,42,2,Loved it,2023-05-09,0.88
7423,5385,892,3,Good,2023-05-15,0.47
7424,9291,303,3,Poor,2023-11-14,0.02
7425,4970,276,1,Bad,2023-10-15,0.9
7426,8076,317,3,Excellent,2023-09-22,0.89
7427,5147,817,5,Excellent,2023-12-16,0.28
7428,2565,856,5,Average,2023-09-02,0.38
7429,4240,514,3,Average,2023-11-07,0.67
7430,1476,493,1,Poor,2023-06-19,0.06
7431,4496,832,2,Average,2023-10-08,0.2
7432,838,205,2,Bad,2023-12-27,0.65
7433,6331,367,4,Good,2023-04-16,0.83
7434,3651,234,1,Poor,2023-05-01,0.44
7435,6615,601,5,Excellent,2023-07-12,0.08
7436,504,196,2,Average,2023-12-30,0.6
7437,4617,491,3,Average,2023-06-25,0.09
7438,2316,736,5,Good,2023-06-20,0.21
7439,9785,328,5,Average,2023-03-20,0.69
7440,9643,626,2,Bad,2023-04-18,0.36
7441,5156,237,5,Excellent,2023-09-28,0.3
7442,1420,84,5,Average,2023-12-05,0.04
7443,6848,350,1,Excellent,2023-06-17,0.7
7444,2400,321,4,Bad,2023-02-05,0.91
7445,4275,73,4,Not satisfied,2023-01-08,0.49
7446,6258,24,4,Excellent,2023-05-11,0.89
7447,3087,321,5,Poor,2023-03-13,0.29
7448,9215,111,2,Loved it,2023-02-18,0.19
7449,3137,957,2,Poor,2023-03-28,0.5
7450,1931,58,1,Excellent,2023-12-09,0.06
7451,4767,100,1,Loved it,2023-12-01,0.32
7452,3235,341,4,Average,2023-06-09,0.42
7453,4793,673,5,Bad,2023-02-12,0.04
7454,4780,132,1,Excellent,2023-04-21,0.31
7455,9513,756,2,Not satisfied,2023-05-30,0.61
7456,9897,228,3,Excellent,2023-09-02,0.16
7457,621,379,5,Bad,2023-07-07,0.08
7458,8256,957,1,Not satisfied,2023-02-09,0.64
7459,8875,949,3,Good,2023-09-25,0.13
7460,2057,489,4,Good,2023-07-16,0.37
7461,6340,334,3,Average,2023-09-01,0.49
7462,4720,808,2,Not satisfied,2023-08-07,0.64
7463,6485,649,3,Poor,2023-06-27,0.2
7464,8764,124,1,Good,2023-12-21,0.15
7465,4574,500,1,Bad,2023-09-08,0.31
7466,4421,927,4,Loved it,2023-12-19,0.49
7467,3642,453,1,Bad,2023-05-22,0.47
7468,2212,434,2,Loved it,2023-07-19,0.69
7469,9465,250,5,Poor,2023-03-24,0.45
7470,7053,361,4,Not satisfied,2023-03-23,0.18
7471,544,388,5,Bad,2023-08-16,0.39
7472,1665,539,1,Average,2023-02-17,0.65
7473,7841,941,1,Loved it,2023-07-28,0.98
7474,3366,987,5,Loved it,2023-05-30,0.8
7475,2551,194,5,Good,2023-02-02,0.85
7476,457,660,4,Good,2023-02-22,0.36
7477,2293,383,1,Poor,2023-05-17,0.31
7478,6638,694,4,Average,2023-06-06,0.36
7479,5793,675,5,Average,2023-12-18,0.84
7480,9541,492,1,Loved it,2023-09-25,0.41
7481,1749,962,5,Loved it,2023-03-27,0.54
7482,9563,296,3,Not satisfied,2023-03-01,0.13
7483,1848,344,5,Excellent,2023-03-19,0.0
7484,6004,174,3,Bad,2023-06-16,0.04
7485,4351,823,3,Good,2023-10-27,0.09
7486,4585,165,3,Good,2023-08-10,0.71
7487,9477,719,2,Not satisfied,2023-12-30,0.12
7488,2041,329,3,Not satisfied,2023-02-19,0.83
7489,4482,295,2,Poor,2023-09-20,0.68
7490,7106,755,1,Loved it,2023-12-11,0.11
7491,3224,556,3,Not satisfied,2023-09-03,0.4
7492,1705,734,1,Good,2023-06-23,0.46
7493,4023,621,1,Bad,2023-04-02,0.77
7494,7729,748,4,Loved it,2023-07-07,0.82
7495,7372,610,2,Excellent,2023-11-08,0.84
7496,1184,50,4,Not satisfied,2023-08-10,0.07
7497,3878,909,1,Excellent,2023-03-29,0.44
7498,6379,810,4,Not satisfied,2023-01-31,0.67
7499,7473,17,5,Excellent,2023-11-06,0.54
7500,8135,75,5,Poor,2023-12-03,0.91
7501,1164,963,5,Good,2023-11-21,0.32
7502,763,916,5,Good,2023-07-02,0.79
7503,6028,823,1,Bad,2023-12-20,0.58
7504,4588,973,2,Loved it,2023-08-30,0.3
7505,5745,673,5,Poor,2023-01-16,0.42
7506,4047,609,4,Average,2023-01-14,0.25
7507,9878,587,5,Excellent,2023-11-13,0.41
7508,6125,576,4,Good,2023-09-19,0.89
7509,397,652,4,Good,2023-09-28,0.49
7510,4311,719,1,Good,2023-11-25,0.52
7511,7415,377,1,Good,2023-04-24,0.87
7512,6555,507,1,Excellent,2023-03-24,0.92
7513,8767,92,1,Loved it,2023-05-20,0.91
7514,3748,129,2,Bad,2023-07-21,0.21
7515,1108,971,5,Excellent,2023-07-03,0.36
7516,7963,633,3,Poor,2023-06-08,0.64
7517,5847,799,2,Not satisfied,2023-10-15,0.06
7518,6215,524,5,Bad,2023-10-14,0.47
7519,9999,133,1,Bad,2023-02-20,0.52
7520,8058,696,5,Average,2023-09-26,0.9
7521,2121,226,5,Bad,2023-09-24,0.39
7522,1959,159,5,Poor,2023-06-08,0.25
7523,1193,391,3,Not satisfied,2023-05-08,0.73
7524,288,555,1,Excellent,2023-08-09,0.26
7525,8921,486,4,Not satisfied,2023-07-25,0.72
7526,3477,603,1,Not satisfied,2023-05-27,0.24
7527,3404,332,5,Good,2023-04-19,0.77
7528,5539,142,5,Bad,2023-11-25,0.78
7529,8869,356,3,Bad,2023-01-17,0.14
7530,6578,130,2,Bad,2023-11-09,0.78
7531,5205,586,4,Bad,2023-11-15,0.66
7532,1336,60,4,Poor,2023-08-28,0.26
7533,9696,412,3,Loved it,2023-08-22,0.0
7534,9326,623,1,Good,2023-05-21,0.57
7535,5049,467,1,Not satisfied,2023-02-24,0.35
7536,6381,431,5,Bad,2023-06-06,0.13
7537,2949,735,2,Average,2023-05-28,0.76
7538,5318,965,1,Not satisfied,2023-10-11,0.83
7539,362,931,2,Loved it,2023-09-06,0.44
7540,6183,429,3,Good,2023-08-17,0.16
7541,3667,588,5,Average,2023-01-11,0.99
7542,4454,697,2,Poor,2023-02-16,0.46
7543,1131,584,1,Excellent,2023-02-16,0.4
7544,5155,907,3,Excellent,2023-04-11,0.05
7545,7927,384,1,Good,2023-03-08,0.56
7546,8760,503,2,Poor,2023-07-18,0.34
7547,8100,106,4,Poor,2023-06-17,0.23
7548,7863,242,4,Not satisfied,2023-11-27,0.68
7549,9415,34,4,Poor,2023-12-05,0.23
7550,2339,307,4,Bad,2023-10-27,0.56
7551,5010,512,1,Excellent,2023-09-21,0.45
7552,2259,956,1,Good,2023-01-29,0.81
7553,4158,735,4,Poor,2023-03-03,0.76
7554,5820,11,2,Excellent,2023-11-10,0.9
7555,2383,272,1,Not satisfied,2023-09-01,0.79
7556,8628,673,5,Loved it,2023-11-21,0.94
7557,5511,358,3,Bad,2023-11-28,0.49
7558,4470,753,3,Loved it,2023-09-07,0.91
7559,3041,944,1,Bad,2023-06-23,0.47
7560,7257,3,2,Good,2023-02-22,0.21
7561,1307,1,5,Loved it,2023-01-18,0.1
7562,2445,243,2,Bad,2023-04-13,0.12
7563,8219,834,1,Excellent,2023-01-20,0.13
7564,6122,865,3,Average,2023-05-19,0.42
7565,3765,324,2,Excellent,2023-12-27,0.79
7566,2085,810,4,Poor,2023-01-08,0.16
7567,4569,573,4,Not satisfied,2023-08-18,0.9
7568,69,804,1,Bad,2023-08-17,0.24
7569,3156,126,3,Excellent,2023-10-05,0.59
7570,1578,772,3,Excellent,2023-07-12,0.05
7571,3562,369,4,Average,2023-06-08,0.95
7572,5852,256,3,Excellent,2023-01-09,0.25
7573,8199,832,3,Average,2023-01-07,0.53
7574,1608,663,1,Average,2023-01-27,0.92
7575,4274,966,4,Bad,2023-07-19,0.21
7576,5680,718,1,Poor,2023-04-13,0.38
7577,4811,505,1,Loved it,2023-12-09,0.68
7578,7852,862,3,Bad,2023-08-17,0.6
7579,7377,387,4,Bad,2023-12-03,0.93
7580,9668,290,1,Not satisfied,2023-07-27,0.94
7581,9360,504,5,Average,2023-03-12,0.64
7582,4658,636,2,Average,2023-05-14,0.42
7583,7012,128,5,Poor,2023-01-22,0.61
7584,2336,298,5,Excellent,2023-04-23,0.01
7585,7049,429,4,Poor,2023-07-12,0.53
7586,9990,168,4,Average,2023-10-11,0.49
7587,6511,643,4,Loved it,2023-04-17,0.88
7588,961,293,4,Loved it,2023-10-06,0.18
7589,9006,107,3,Average,2023-11-20,0.46
7590,3790,960,2,Excellent,2023-03-05,0.12
7591,5006,467,3,Bad,2023-04-13,0.31
7592,9768,294,4,Excellent,2023-05-31,0.35
7593,6852,23,3,Not satisfied,2023-06-04,0.55
7594,6013,145,2,Bad,2023-06-22,0.02
7595,2043,564,3,Loved it,2023-10-18,0.22
7596,1307,403,5,Loved it,2023-10-28,0.48
7597,3920,134,4,Good,2023-03-31,0.13
7598,4914,109,5,Loved it,2023-09-12,0.83
7599,3060,947,5,Poor,2023-03-05,0.68
7600,8573,636,2,Excellent,2023-04-17,0.3
7601,6711,210,3,Poor,2023-05-05,0.76
7602,6052,133,2,Bad,2023-06-12,0.67
7603,5585,539,5,Bad,2023-01-30,0.24
7604,8898,858,5,Poor,2023-01-08,0.47
7605,1958,843,5,Good,2023-07-28,0.82
7606,522,29,2,Not satisfied,2023-07-26,0.24
7607,5744,542,4,Not satisfied,2023-01-21,0.05
7608,1821,447,5,Poor,2023-11-06,0.77
7609,5459,991,4,Loved it,2023-03-20,0.3
7610,2729,272,3,Not satisfied,2023-08-23,0.87
7611,9411,944,5,Average,2023-07-27,0.4
7612,7111,475,4,Not satisfied,2023-09-17,0.55
7613,4901,3,2,Bad,2023-09-11,0.83
7614,3864,781,2,Good,2023-08-01,0.06
7615,9210,394,1,Good,2023-01-09,0.72
7616,865,608,1,Good,2023-11-13,0.09
7617,865,860,4,Not satisfied,2023-04-01,0.84
7618,6516,950,5,Loved it,2023-09-12,0.7
7619,5874,149,4,Average,2023-02-23,0.5
7620,7252,80,5,Loved it,2023-07-30,0.18
7621,3985,856,3,Bad,2023-02-06,0.81
7622,5433,606,5,Poor,2023-02-06,0.74
7623,3395,831,1,Bad,2023-10-25,0.9
7624,1722,294,1,Loved it,2023-11-04,0.99
7625,9465,690,3,Poor,2023-09-10,0.02
7626,4918,605,3,Good,2023-01-03,0.31
7627,1758,499,5,Good,2023-06-21,0.79
7628,8110,563,2,Poor,2023-03-28,0.39
7629,6958,765,1,Poor,2023-08-01,0.07
7630,2469,727,3,Good,2023-05-09,0.43
7631,41,125,2,Not satisfied,2023-04-01,0.19
7632,5161,257,1,Average,2023-01-10,0.46
7633,2252,69,3,Loved it,2023-03-26,0.74
7634,656,777,4,Loved it,2023-10-24,0.62
7635,494,29,2,Good,2023-06-23,0.62
7636,2106,536,5,Loved it,2023-07-09,0.33
7637,9779,3,1,Not satisfied,2023-02-09,0.89
7638,4439,459,1,Good,2023-10-23,0.41
7639,7170,752,5,Good,2023-03-17,0.08
7640,8160,519,1,Good,2023-07-10,0.83
7641,1573,218,4,Not satisfied,2023-12-20,0.01
7642,462,73,3,Good,2023-06-11,0.69
7643,2366,460,1,Not satisfied,2023-07-11,0.7
7644,970,659,4,Bad,2023-08-24,0.65
7645,8266,664,2,Bad,2023-06-25,0.37
7646,7027,89,4,Bad,2023-04-01,0.09
7647,4333,929,1,Not satisfied,2023-03-13,0.59
7648,5702,27,1,Average,2023-08-30,0.45
7649,5638,275,5,Average,2023-08-30,0.21
7650,6088,967,5,Not satisfied,2023-05-19,0.69
7651,5667,647,1,Poor,2023-06-20,0.71
7652,3852,296,2,Good,2023-10-27,0.07
7653,9446,64,3,Not satisfied,2023-10-21,0.01
7654,6515,900,5,Average,2023-08-16,0.67
7655,9527,986,5,Excellent,2023-11-29,0.44
7656,1951,611,3,Loved it,2023-05-11,0.02
7657,8330,487,5,Loved it,2023-01-22,0.84
7658,183,752,5,Bad,2023-03-18,0.69
7659,1082,721,4,Not satisfied,2023-03-27,0.81
7660,1403,371,4,Poor,2023-01-04,0.53
7661,14,205,2,Excellent,2023-08-04,0.12
7662,1984,35,1,Poor,2023-04-29,0.54
7663,5318,903,4,Excellent,2023-04-11,0.76
7664,9259,679,4,Not satisfied,2023-03-25,0.04
7665,7184,716,2,Not satisfied,2023-10-24,0.18
7666,6331,91,1,Excellent,2023-05-13,0.31
7667,8762,830,4,Bad,2023-11-16,0.85
7668,9533,939,5,Bad,2023-07-03,0.16
7669,2379,527,3,Excellent,2023-01-17,0.04
7670,8162,793,2,Excellent,2023-06-16,0.45
7671,858,369,1,Poor,2023-08-12,0.61
7672,7997,230,1,Poor,2023-05-31,0.0
7673,4821,976,2,Loved it,2023-09-19,0.0
7674,6929,876,3,Loved it,2023-10-24,0.35
7675,5145,685,3,Average,2023-01-30,0.95
7676,9512,238,2,Not satisfied,2023-09-24,0.55
7677,675,22,1,Loved it,2023-04-26,0.31
7678,2900,357,1,Poor,2023-09-29,0.36
7679,4830,691,2,Poor,2023-12-25,0.61
7680,132,979,1,Average,2023-05-01,0.06
7681,8437,58,5,Excellent,2023-07-26,0.53
7682,1567,729,3,Not satisfied,2023-01-24,0.72
7683,8449,141,5,Bad,2023-03-20,0.44
7684,5197,9,3,Good,2023-01-26,0.26
7685,3429,921,1,Poor,2023-09-12,0.52
7686,4307,465,1,Good,2023-03-01,0.55
7687,4656,706,4,Good,2023-08-14,0.53
7688,6108,384,5,Excellent,2023-12-18,0.12
7689,4944,773,3,Not satisfied,2023-12-23,0.5
7690,5991,490,1,Not satisfied,2023-03-28,0.21
7691,1994,899,5,Average,2023-09-12,0.63
7692,2474,115,2,Good,2023-03-18,0.77
7693,8448,545,2,Loved it,2023-10-02,0.05
7694,2597,209,3,Loved it,2023-10-26,0.38
7695,7914,875,1,Not satisfied,2023-04-24,0.73
7696,5242,972,3,Bad,2023-03-22,0.95
7697,4542,701,2,Loved it,2023-01-17,0.04
7698,9197,667,5,Excellent,2023-08-01,0.35
7699,6760,419,4,Excellent,2023-08-06,0.33
7700,5802,948,1,Good,2023-04-28,0.18
7701,5180,954,5,Bad,2023-04-04,0.96
7702,5492,194,2,Average,2023-10-14,0.8
7703,8889,283,4,Bad,2023-06-18,0.87
7704,3713,886,2,Good,2023-06-08,0.61
7705,1077,483,1,Not satisfied,2023-04-09,0.84
7706,3474,952,1,Excellent,2023-06-19,0.09
7707,1828,404,1,Loved it,2023-10-23,0.06
7708,8655,730,5,Average,2023-06-13,0.83
7709,6385,93,4,Excellent,2023-09-10,0.71
7710,7407,99,5,Not satisfied,2023-02-24,0.75
7711,3908,37,5,Average,2023-03-30,0.6
7712,6225,778,2,Excellent,2023-06-28,0.25
7713,9246,501,2,Not satisfied,2023-08-30,0.96
7714,166,6,4,Average,2023-01-28,0.0
7715,7590,724,5,Bad,2023-05-01,0.53
7716,2519,666,2,Good,2023-05-29,0.26
7717,415,788,3,Excellent,2023-02-12,0.53
7718,7929,856,1,Excellent,2023-01-07,0.83
7719,607,956,4,Bad,2023-09-22,0.23
7720,5722,54,1,Loved it,2023-05-02,0.23
7721,7919,916,3,Loved it,2023-08-09,0.54
7722,5141,584,1,Bad,2023-10-14,0.43
7723,7007,412,5,Excellent,2023-05-22,0.29
7724,5240,328,1,Poor,2023-07-02,0.67
7725,7264,874,4,Poor,2023-04-25,0.62
7726,8280,802,3,Bad,2023-06-23,0.41
7727,1897,519,4,Bad,2023-06-24,0.3
7728,2312,144,3,Bad,2023-06-15,0.37
7729,76,133,1,Average,2023-07-28,0.62
7730,1835,623,1,Bad,2023-09-17,0.51
7731,393,425,2,Excellent,2023-04-10,0.49
7732,1246,341,3,Loved it,2023-09-09,0.23
7733,3768,524,3,Poor,2023-06-06,0.98
7734,5730,40,5,Not satisfied,2023-03-19,0.8
7735,8456,75,3,Loved it,2023-03-02,0.95
7736,9186,495,5,Loved it,2023-03-28,0.46
7737,2561,533,3,Average,2023-07-21,1.0
7738,7461,297,3,Excellent,2023-12-11,0.46
7739,5814,783,2,Bad,2023-06-05,0.9
7740,1321,239,3,Loved it,2023-04-13,0.26
7741,7134,406,4,Average,2023-06-26,0.53
7742,1602,864,1,Poor,2023-07-27,0.88
7743,8403,121,4,Good,2023-03-28,0.39
7744,9317,39,2,Not satisfied,2023-09-18,0.3
7745,6323,80,1,Loved it,2023-11-20,0.95
7746,3721,881,4,Loved it,2023-06-10,0.61
7747,8348,702,4,Poor,2023-10-01,0.17
7748,8813,73,2,Not satisfied,2023-08-19,0.04
7749,1171,116,3,Excellent,2023-01-19,0.84
7750,1732,958,4,Poor,2023-06-14,0.88
7751,5830,257,2,Average,2023-04-09,0.1
7752,421,358,2,Not satisfied,2023-10-15,0.36
7753,6299,397,5,Good,2023-10-19,0.28
7754,9081,337,3,Excellent,2023-08-14,0.14
7755,766,604,1,Good,2023-12-05,0.09
7756,5473,83,4,Bad,2023-04-07,0.57
7757,2391,21,4,Average,2023-04-03,0.99
7758,4869,260,1,Bad,2023-06-16,0.75
7759,2137,129,1,Average,2023-12-27,0.94
7760,4933,541,4,Poor,2023-01-02,0.33
7761,3831,101,3,Excellent,2023-11-14,0.62
7762,6382,324,2,Not satisfied,2023-06-13,0.0
7763,5976,464,3,Bad,2023-06-23,0.39
7764,8463,946,3,Not satisfied,2023-05-22,0.69
7765,4621,989,1,Bad,2023-04-21,0.57
7766,5714,784,4,Not satisfied,2023-01-19,0.39
7767,1348,496,5,Poor,2023-03-20,0.91
7768,7007,357,2,Bad,2023-07-16,0.15
7769,2542,836,5,Good,2023-07-11,0.32
7770,9006,663,2,Average,2023-03-11,0.24
7771,4609,490,3,Good,2023-05-24,0.92
7772,3316,840,2,Not satisfied,2023-06-12,0.48
7773,3785,707,5,Excellent,2023-09-27,0.15
7774,359,881,3,Bad,2023-12-24,0.3
7775,8873,491,2,Average,2023-06-12,0.95
7776,1130,946,4,Poor,2023-03-14,0.59
7777,886,260,1,Excellent,2023-05-19,0.71
7778,8906,887,5,Average,2023-08-18,0.54
7779,139,36,5,Loved it,2023-02-08,0.78
7780,9203,360,3,Average,2023-04-03,0.2
7781,2347,753,5,Poor,2023-06-24,0.34
7782,9402,356,2,Bad,2023-04-03,0.91
7783,9026,202,3,Average,2023-10-17,0.72
7784,8395,961,4,Loved it,2023-10-29,0.25
7785,205,875,1,Good,2023-12-25,0.42
7786,4176,330,2,Not satisfied,2023-06-08,0.59
7787,9052,227,5,Good,2023-12-26,0.52
7788,2733,930,1,Poor,2023-01-01,0.34
7789,7721,828,3,Not satisfied,2023-12-29,0.55
7790,8875,734,5,Excellent,2023-06-30,0.15
7791,6330,708,1,Bad,2023-09-19,0.06
7792,9647,98,4,Poor,2023-07-23,0.77
7793,9117,676,4,Loved it,2023-09-16,0.22
7794,9687,436,2,Excellent,2023-11-26,0.94
7795,9511,632,2,Bad,2023-12-08,0.55
7796,4154,514,3,Poor,2023-08-03,0.02
7797,5581,27,2,Average,2023-07-12,0.91
7798,9383,207,4,Not satisfied,2023-01-21,0.15
7799,7677,974,3,Not satisfied,2023-03-14,0.06
7800,655,842,5,Excellent,2023-10-19,0.91
7801,1871,125,1,Bad,2023-03-20,0.51
7802,6361,220,5,Poor,2023-11-22,0.52
7803,2024,434,1,Excellent,2023-06-24,0.39
7804,182,730,1,Good,2023-09-01,0.63
7805,2730,855,3,Loved it,2023-08-29,0.99
7806,3264,12,1,Poor,2023-02-25,0.6
7807,2137,243,1,Excellent,2023-09-19,0.07
7808,5649,436,3,Excellent,2023-01-16,0.42
7809,2964,978,5,Good,2023-09-18,0.94
7810,7998,96,1,Average,2023-03-29,0.04
7811,6112,777,5,Bad,2023-08-17,0.58
7812,4974,882,4,Excellent,2023-01-22,0.17
